userID	artistID	weight
1715	55	238
486	55	112
1113	1507	107
1040	2850	192
1590	1392	238
2028	6277	176
1083	1922	589
1655	9822	566
987	545	190
1841	2952	126
1434	1377	653
273	2430	530
213	512	341
182	3862	487
248	2498	91
1414	1131	805
882	257	116
1747	3505	70
536	7862	47
1492	14902	26
1691	16062	204
2033	903	1116
1729	427	117
1303	433	159
1379	321	337
969	703	247
1157	12777	281
1899	425	262
1737	9783	261
1107	209	2808
1958	898	132
1130	81	120
1613	499	743
602	1162	308
65	1856	450
1690	344	262
738	6576	406
5	233	130
735	67	55
1998	6293	723
2077	2790	301
1858	841	316
1768	797	392
2081	228	238
343	1639	151
1771	291	134
2099	18721	108
519	234	274
2033	1379	2345
628	1106	116
513	7641	1304
1418	500	652
846	757	1092
1020	1249	417
926	1394	192
1564	1428	89
1573	157	105
488	1090	323
776	9964	94
922	1098	80
1217	7644	200
1394	546	381
1232	2938	142
2028	1098	316
1016	4385	576
2039	67	2031
469	4143	181
1807	16800	4
629	735	594
1852	518	168
1825	2439	56
59	710	419
832	920	141
601	8440	553
847	331	132
1146	12654	346
863	228	237
2053	504	233
153	3414	181
2088	157	21
439	267	2265
1798	154	90
873	466	1215
1230	13314	9
86	2378	646
2075	72	1994
1585	65	1918
1413	458	33
1559	1090	223
1273	755	107
353	4576	3
426	1383	381
1700	16124	232
989	2083	788
572	55	8222
4	64	420
1717	3495	436
506	7511	806
1783	2606	633
696	5844	68
1277	1873	1182
180	517	17
204	4203	225
1678	89	626
1062	10814	34
1700	16132	57
1335	610	146
1147	56	78
1037	2901	10
1686	1043	948
285	1873	144
2004	198	202
16	666	149
519	370	835
1016	9485	796
1189	525	585
1782	12051	39
493	377	206
843	4204	76
181	3836	91
191	66	17
925	11085	670
2013	604	216
868	229	217
526	4850	92
1369	333	186
616	3637	244
259	4900	140
1305	288	4842
44	1413	532
1627	3458	267
290	1019	6
984	466	1248
868	10707	90
95	329	282
1122	321	9
1605	89	364
644	418	4340
493	880	80
1682	1201	1241
21	293	599
1585	1810	1768
1005	619	530
1692	289	196
523	7740	2
1493	162	182
1186	302	810
49	324	176
1275	1098	556
1158	1852	254
1804	486	491
1754	1110	702
1930	12801	1362
1790	5790	309
1815	715	378
730	89	3717
95	310	35
7	301	1553
176	3771	223
1549	3308	55
1882	6326	92
1435	309	254
1560	288	428
1369	288	87
458	1382	113
2059	1455	200
495	55	74
993	1195	74
472	4463	85
1823	1768	247
140	622	716
1827	10	611
854	10646	61
999	964	281
332	292	55784
823	197	3121
553	157	2310
1231	1285	186
808	3319	139
1748	3124	386
1337	709	376
1604	8420	248
765	757	552
1722	8020	112
264	175	280
928	1156	23
111	407	354
1580	908	522
764	3732	3516
982	1970	79
104	2660	3213
1002	157	72
566	234	63
129	288	953
856	562	220
1091	12276	1132
1478	1032	2975
946	687	144559
1040	1180	665
843	10568	33
1530	4805	850
365	6174	7
2007	1418	2552
340	250	2016
1968	2379	122
1060	1110	703
731	500	101
543	182	1144
1026	5600	263
471	197	87
1596	1242	24
785	227	118
136	326	135
577	8235	43
148	3347	236
813	10315	88
268	4880	135
868	10697	135
71	923	80
1483	234	62
462	2071	314
1860	3476	420
2020	539	402
1915	17586	18
1018	2374	2467
2066	8405	229
265	227	173
1805	1091	638
1509	190	742
1270	3621	65
1549	903	136
2041	377	473
290	4785	4
1827	4876	631
907	5375	258
950	5164	368
523	7739	3
1075	182	1101
25	55	185
1451	544	91
532	2619	79
383	221	1120
1582	15435	110
1303	416	824
1193	13017	1257
595	1374	949
1817	546	363
605	8502	511
1228	614	406
990	1107	357
2014	100	179
1952	13417	184
1138	12579	906
1589	500	125
1422	228	197
676	949	86
552	7958	9
1177	2661	185
746	810	850
1082	679	302
441	2823	331
1039	1455	279
416	2030	212
337	5157	39
2095	18678	75
1132	349	976
1466	456	136
1265	162	389
580	8270	603
1800	16736	4
1333	1195	206
1185	55	1321
1453	681	309
1652	220	116
680	951	1111
997	2847	312
627	959	561
114	1426	265
1969	1614	401
131	3140	161
1633	300	102
1240	554	207
1055	498	150
1012	230	198
885	3489	181
1980	7826	36
171	3731	69
1433	157	701
805	65	200
1695	439	363
1253	2080	314
1759	2850	357
635	190	632
2056	378	8
2067	18536	159
489	707	6108
1556	963	923
1784	289	499
155	864	859
257	1296	318
1313	3693	244
341	5861	117
488	716	194
2032	331	1672
443	1772	181
929	6678	191
1256	4442	300
876	10765	90
1956	972	434
473	311	332
925	154	863
1719	16251	140
1808	456	330
85	226	174
103	377	18
85	1672	86
1213	1075	23
1643	2071	571
860	7265	433
1862	187	93
1732	1801	19
1930	17669	564
1259	918	405
773	707	993
299	498	115
1160	12791	1431
890	724	70
251	226	76
1775	6235	124
1335	6159	110
136	257	506
1640	2342	163
674	292	173
98	299	36
195	210	16
471	2375	65
110	333	570
1894	1451	550
1826	425	252
903	4178	1683
106	2702	1615
411	2251	66
1619	2379	274
647	1731	810
1563	14929	4
48	679	5
1155	8927	170
1695	3400	42
764	238	511
1907	1829	199
1637	1772	1215
739	9539	101
1904	17493	305
250	4786	320
1971	17944	2408
1872	1198	606
739	9706	185
1589	839	135
1176	1195	383
76	388	670
1111	687	5382
1999	429	557
34	418	454
713	907	203
590	306	1179
1938	4199	778
293	5315	139
624	192	131
371	3988	92
989	1159	527
863	432	117
351	1032	221
1176	4774	483
1442	500	316
722	292	1601
47	498	336
481	680	250
1702	868	102
46	1037	1293
1544	183	126
1181	1253	383
1410	288	36
926	11093	279
1644	15803	9
475	439	288
1657	3225	227
1588	679	183
1501	15056	135
217	1513	202
990	88	555
1623	190	1070
1949	5439	474
506	1400	83
474	7	1150
100	154	90
135	970	677
51	928	262
352	982	112
251	3011	321
171	703	77
1404	154	2225
491	1260	305
952	5416	207
326	913	162
1788	544	719
1558	455	14
1902	2099	372
729	1052	34
656	3921	22
14	552	849
363	683	652
912	942	864
908	487	60
440	2415	340
2057	300	484
116	1952	275
963	1243	25
2097	12918	109
1773	405	1
1734	288	7768
2033	1246	295
91	2481	855
820	10336	22
1244	6331	331
1570	15372	282
2047	447	247
757	9844	2955
721	9543	162
332	1459	83
347	4821	942
135	3191	582
779	706	54
708	3531	2
411	6376	112
1744	366	4
117	1004	488
2042	4177	306
671	333	270
903	1182	578
443	6958	261
1287	7925	174
383	311	143
251	4804	66
913	88	270
1766	1034	245
243	238	669
964	2840	65
997	527	745
601	8429	992
778	291	3562
230	294	2801
1104	12129	141
785	157	165
1453	331	157
118	2940	906
1292	3065	7
488	1515	172
1729	1046	91
1282	1116	166
962	2898	322
2044	573	104
2080	58	448
530	7816	32
1830	333	1210
1480	1390	217
1464	1921	584
338	5843	106
1197	9299	156
1917	318	15
1732	7123	6
1823	1852	253
1746	9823	707
1225	198	14
1476	466	1354
68	257	682
875	790	101
330	289	781
1277	6231	3859
395	377	119
1153	4444	1084
1911	1400	636
1184	5239	172
747	2430	736
1544	6812	200
1458	1444	33
69	1946	520
262	81	131
851	300	7559
1381	1062	333
779	9983	94
267	681	224
1342	2339	507
1213	238	29
1231	706	160
1867	17265	1
560	181	72
1231	72	324
70	1988	210
431	511	1653
1367	14139	311
538	323	173
765	1735	586
1476	161	493
1671	706	448
654	230	84
1287	15	77
264	100	211
1709	4405	126
1997	412	379
2053	1359	1047
1182	162	555
512	516	1106
985	11579	337
851	10639	2093
862	5149	212
3	130	85
96	2551	44
1621	96	50
789	267	591
1164	12824	366
156	1377	5
1134	12571	3
1925	492	122
431	1048	1438
21	798	145
1410	461	5893
1456	14632	856
909	198	2005
915	10806	593
1242	959	513
1820	67	104
1971	17941	3301
835	163	82
1431	180	327
1586	15455	16
406	227	1759
925	697	725
405	289	712
100	538	136
417	546	198
392	6453	79
122	3019	13
205	500	647
1242	965	185
357	6040	554
884	458	405
1135	689	222
1794	507	106
256	4867	1450
91	2037	1714
933	1632	767
1664	377	160
1420	1400	109
1183	2959	592
1910	548	1975
1369	464	165
2017	903	43
1384	53	194
631	1048	1281
1495	14934	18
1616	15580	102
2000	18133	1558
702	325	601
1530	383	476
912	7108	945
1720	10753	1152
17	56	242
1427	1886	806
1349	173	1199
1450	1045	2690
814	687	371
595	1338	1335
100	618	435
1601	15524	144
24	67	6917
1604	10867	449
340	300	1266
369	1048	339
584	5267	32200
413	344	2472
657	9001	259
250	96	270
1120	972	38
1458	1243	35
254	4375	2108
815	292	879
134	2990	60
1026	157	230
1544	1190	136
1082	12188	271
706	186	154
201	928	78
1120	296	44
572	257	264
2055	467	176
212	4321	89
62	868	267
437	2102	162
698	309	919
1485	89	212
1102	430	221
259	4908	114
1430	4432	99
1938	615	3994
2099	18708	240
30	793	565
990	436	202
1613	536	479
42	1389	142
1764	602	140
1804	228	88
1140	3707	242
1532	257	481
1892	2524	176
144	314	160
1120	292	103
603	5154	101
370	898	850
981	4118	179
731	854	293
1420	1090	145
109	2789	165
190	3970	687
25	914	81
1161	1098	401
1373	9187	208
787	1104	55
1560	531	88
826	930	44
761	777	669
938	377	494
258	913	2
683	9256	433
834	378	142
172	857	208
804	326	1051
237	851	766
428	67	13823
736	2179	1028
2047	18391	506
64	1842	157
764	1103	163
61	1771	190
1599	6120	329
1325	383	1479
1853	450	312
356	6015	1513
616	1344	288
1091	1971	373
229	499	58
1603	15529	6220
140	1151	751
671	9166	336
939	1188	412
1654	1622	183
1641	1848	177
1161	498	372
877	1261	1102
1663	360	116
2070	2788	521
1841	3432	156
948	3467	117
1656	1400	756
1278	9684	52
656	732	20
1697	9829	308
1908	913	160
1156	1306	653
377	6287	4241
765	1963	411
1393	1253	421
1808	55	322
22	412	677
1622	10105	579
1381	13039	73
1919	2133	150
1563	4260	5
1557	2605	217
961	11413	245
1435	14542	1324
1224	2855	63
1022	2050	574
1717	468	719
1748	7191	185
1118	81	449
1588	2468	1160
1439	316	445
1164	2470	832
234	4590	458
824	733	40
914	3940	849
1282	8510	239
909	1104	36479
349	3548	336
1528	466	933
2052	1358	3151
1244	12724	479
508	7584	15
1362	198	112
1595	1242	129
1827	14287	937
2062	538	1125
710	425	45
738	1369	6369
431	453	4877
1206	163	175
1506	1075	492
593	295	216
614	378	765
1330	13925	448
836	299	160
2042	930	937
70	1520	1257
130	299	137
1534	768	3044
1335	447	115
760	706	3045
1170	1048	828
632	5934	371
2029	18325	151
1720	250	296
1983	5790	192
592	15	388
993	225	90
1790	204	150
1446	466	289
1885	8027	116
1806	444	441
1729	3730	76
786	969	230
531	1934	236
728	233	1479
1659	325	198
4	171	359
629	8713	441
1492	693	26
1189	2801	100
986	1114	85
322	5682	557
649	3051	33
999	65	433
1301	89	16982
1313	7147	341
1845	10820	146
132	464	158
132	543	112
887	3940	226
1196	498	1272
1304	1429	185
1182	1098	752
1772	13713	3350
392	412	48
989	858	724
943	735	48
1705	65	498
1632	6308	258
2044	615	36
1584	230	120
1279	690	48
912	4165	721
1807	632	9
2003	3551	860
1778	851	985
736	9689	1010
1766	293	112
551	486	90
788	1079	88
699	98	292
1167	7180	72
791	857	27
250	222	2699
1922	1094	35
477	299	191
780	532	43
1082	10231	273
662	966	494
1581	1958	663
1447	455	50
518	543	130
307	70	67
402	1364	913
907	7145	193
896	1185	506
259	4899	142
2030	64	200
1282	1062	267
534	316	132
1427	37	349
1547	498	160
1001	67	245
1074	437	94
1178	479	300
2042	1662	711
566	203	64
1826	72	397
693	886	267
180	3809	28
432	2987	387
1786	1389	137
1516	228	32
984	306	2290
1775	2343	437
1347	7056	11
84	1244	1359
916	11015	268
1540	400	575
2028	18316	116
1274	2183	266
535	708	354
1286	7071	268
1549	618	43
1248	291	34
500	7485	17
1803	16760	4077
62	1798	71
1554	6950	142
2015	943	2939
299	1048	408
791	7187	15
1221	13253	21
1451	342	289
725	1104	334
1471	355	65
1176	687	739
668	1662	536
2007	11936	6383
2088	299	12
1215	697	832
330	2020	1198
1109	285	243
1133	1398	837
925	701	717
1858	3445	166
173	159	272
354	466	11
1065	157	17
262	4971	118
1669	15971	45
90	1244	142
214	300	125
10	428	578
350	790	618
413	67	41216
723	318	87
106	2723	638
2040	1378	267
1029	1027	175
411	331	82
335	2102	2420
198	2829	464
339	2548	382
1685	89	96
603	89	34
1791	4566	803
466	542	345
527	295	166
1346	291	134
1211	10969	132
1897	475	9532
226	333	501
618	8639	60
1952	453	141
432	1186	267
368	3411	253
64	63	144
1924	7759	1443
1405	629	538
1368	159	232
754	9823	449
440	53	711
1426	14488	112
149	536	615
1896	968	162
1016	412	416
1925	1866	109
822	267	2157
696	1372	192
566	59	69
1024	497	148
637	7214	65
1140	554	493
397	4137	71
609	228	2554
1719	16253	136
1318	227	661
1063	1424	157
172	432	229
1109	289	6236
72	289	34
1459	7456	120
225	1533	546
1766	8605	123
1131	288	71
665	436	178
1477	14769	14
415	889	395
812	823	325
26	934	433
678	65	127
1091	12277	626
963	1755	180
352	5980	479
1419	377	348
1329	11229	96
1579	233	566
1405	3666	355
1891	3827	23
1136	524	425
75	302	414
1471	283	349
555	333	99
1757	6567	42
971	9185	104
849	10617	564
472	802	207
240	89	1317
236	234	927
128	3118	480
1674	53	116
559	1122	46
638	403	151
675	3490	403
873	344	238
606	4143	456
1150	3588	1654
1819	11085	22
226	534	135
951	1301	631
678	1412	45
1946	930	1672
260	285	576
1315	13825	1
1300	13735	831
491	1523	252
1534	3030	283
1466	681	228
536	2044	274
715	9513	210
1350	1369	462
212	4341	27
467	7198	331
518	466	159
969	4155	144
2018	461	161
75	498	3085
943	300	33
1852	7530	166
2020	300	425
1861	17184	288
698	378	1387
1264	227	4514
1760	4022	130
586	28	77
1584	6770	32
383	1433	127
1576	15407	333
1349	7183	115
334	1239	265
925	5217	796
611	4308	140
7	319	741
1534	65	1153
446	7009	1671
1231	1372	394
1728	863	209
726	3991	1
1472	4155	147
1431	2051	2628
325	5581	224
1824	2855	113
108	2757	519
1255	3057	296
715	943	196
31	159	48
1800	5072	4
365	6153	21
739	3057	681
341	5887	63
1764	154	155
875	161	159
443	6953	397
1665	488	2
515	51	274
89	2432	313
1966	966	357
302	5466	204
1722	5617	85
643	3890	202
123	2582	689
550	4949	149
1732	6004	15
1944	2342	424
291	5274	44
644	8839	47
1186	294	720
495	1051	35
2065	230	1288
1349	489	78
579	8248	266
1228	881	392
1056	2977	169
1386	178	152
1455	3859	942
958	4264	75
1090	12245	7
576	8212	61
304	1534	34
410	6604	73
512	1339	721
330	157	160
834	10483	301
334	190	1544
843	10575	21
111	197	503
1533	683	1638
1222	9231	752
220	203	110
1917	11379	55
1135	1452	23
715	9511	246
1620	3222	1888
955	1090	936
1761	14004	54
1539	709	40
11	474	425
1302	1424	545
1351	14056	37
1635	154	342
604	4920	3036
1942	1827	2738
1086	1242	755
601	1109	1074
986	1200	68
226	300	1466
656	2343	60
372	2851	366
1728	65	290
733	2176	103
1277	366	1537
343	5697	118
546	918	6423
1503	12897	142
1951	15994	581
609	461	1495
998	97	108
342	5892	77
1887	14391	195
416	6667	69
2025	18287	1100
456	5749	698
876	9597	148
435	1185	4653
1112	217	1386
291	300	143
1261	225	643
372	2096	64
2084	533	261
386	6363	186
2023	1679	63
1984	2168	426
394	3743	81
1339	217	434
45	1440	185
1617	227	506
1469	691	16
675	703	459
1295	533	916
1301	524	6330
289	693	535
636	8761	247
1804	207	178
1583	154	1013
550	707	1002
192	4020	10
1654	12496	92
1486	432	23
905	55	163
1454	159	1857
539	455	28
1342	13984	1436
1253	229	628
1114	377	269
103	190	36
1632	4850	275
605	8507	367
773	198	1715
1613	488	465
415	498	3254
509	190	28
1616	340	83
1632	306	183
234	4594	362
2035	18341	114
873	257	4085
491	1261	578
368	6212	330
1350	226	550
496	7457	143
334	1090	711
2062	1090	1890
1340	1249	297
582	831	2514
307	5524	62
1784	3747	379
321	2379	67
2003	18153	103
1215	8977	475
305	1672	520
183	511	125
161	3244	1127
1828	701	429
1527	533	90
700	304	274
1692	1415	187
161	3553	1213
1666	525	1239
1195	13046	3160
1689	10202	1248
1807	16792	8
638	4565	195
706	2370	32
317	157	166
1332	526	777
339	55	2463
382	1611	704
301	430	121
1034	1641	218
995	289	174
924	484	158
1627	2343	666
83	959	910
1109	311	328
1629	378	3006
1289	3694	350
1489	377	940
1689	2530	218
1027	279	1815
2029	172	153
1974	230	245
1488	1527	9
969	300	342
577	163	40
1373	3124	431
757	230	24
392	157	61
71	1339	76
1864	17217	22
1376	607	6
1023	886	130
322	1104	862
376	234	208
1236	416	1032
1989	18044	122
400	4260	128
1363	2210	702
154	318	17
1676	3627	293
525	1181	2840
126	3076	440
1563	15334	7
340	525	297
1172	2975	143
1659	787	185
552	7976	4
228	4530	11
1396	868	629
87	2023	21
877	6264	308
298	5430	712
951	11307	976
344	1083	1
1736	4489	291
1343	903	13
38	498	1764
756	1958	22
581	2179	5645
1079	4058	1654
784	629	1693
1483	4850	225
1926	13393	710
92	296	8
1027	543	479
1234	3367	1048
1447	2184	1153
1389	12915	524
1689	601	178
1182	2174	656
57	1681	23
1286	13668	400
1009	378	296
979	2783	220
126	256	133
1204	249	267
452	85	39
504	679	237
680	293	1502
994	157	200
822	1963	1088
1463	3213	323
832	10475	79
646	327	1007
1854	17127	81
1406	14355	250
1724	2122	25
1219	289	263
888	1378	322
1961	257	3502
391	2154	285
1817	423	498
1222	285	761
736	9694	312
1906	89	171
1475	484	23
507	7540	322
452	7068	20
400	1458	580
40	1296	927
964	228	72
1109	485	197
1517	468	1192
495	4350	38
1933	3310	39
1533	468	3295
1459	3310	99
471	267	86
33	1127	545
443	1639	320
862	349	335
1661	2407	166
762	522	37
1792	565	507
1671	1372	1589
156	735	8
204	4207	183
837	6043	193
392	333	132
1575	599	180
250	3711	369
1524	89	444
95	681	56
860	752	862
839	1854	678
1687	466	6161
531	291	1126
1275	13607	1206
372	6255	58
1236	978	7651
1691	80	173
1880	472	142
476	238	422
1021	709	838
1012	2823	128
1336	969	875
2058	525	40
24	890	833
1707	585	46
1962	1062	691
2039	538	429
1164	12829	253
1944	4087	345
1578	701	114
371	6244	95
1118	768	696
1706	1405	1208
114	601	24
752	9801	253
1703	1339	102
1815	8591	359
747	1541	569
572	299	271
847	1648	157
910	299	1783
1972	2667	251
579	8249	258
1042	465	215
1107	536	3310
21	787	426
602	8474	176
1904	1123	139
584	466	4120
640	554	207
2067	817	139
1560	1464	464
250	920	263
1516	907	34
1193	5041	635
132	525	98
277	154	10470
83	2322	732
1833	161	568
1309	881	1860
74	1114	177
1458	542	28
334	1216	2865
185	3911	75
1942	17805	2356
1659	298	226
285	283	171
1025	983	228
996	3004	151
2023	288	21
1016	7274	589
1247	523	615
403	461	986
55	1637	298
1686	683	719
494	461	565
1222	472	653
1909	2523	605
1838	57	190
1035	418	2
1630	15715	292
1912	5607	214
1726	352	478
1875	757	439
627	1816	1311
967	1091	219
402	2347	1201
59	296	458
932	1491	1960
1036	430	354
102	2634	404
440	1633	676
214	3313	296
1802	3464	583
1556	920	1638
1451	4941	96
319	5637	726
128	3114	739
1396	614	146
273	816	301
1788	299	227
801	10150	3
619	1390	364
1177	12692	273
89	903	403
706	813	79
1403	45	322
1709	16174	320
903	978	1292
106	2729	558
700	464	410
2090	883	431
910	309	934
241	2369	548
418	6688	198
1686	298	343
1223	1519	710
1439	14564	435
411	3357	86
1799	157	260
1300	548	677
140	216	1175
911	484	144
76	2115	643
200	4132	128
1749	1239	2235
1774	16598	31
1519	1854	88
1379	3763	790
532	464	92
447	7016	596
887	4383	72
193	4035	432
611	703	33
575	1042	99
1511	11252	281
987	1459	358
565	173	124
722	498	675
1437	14558	15
376	6272	71
2035	1414	79
882	1613	114
971	11472	68
214	889	255
1580	794	234
1223	9888	603
2068	3489	777
24	302	1037
461	2742	23
2086	7194	91
352	2595	39
280	2083	574
1554	2902	119
378	2182	189
1331	1464	672
1979	17993	61
595	957	4639
688	228	270
1641	57	177
717	461	632
734	3685	2295
131	3132	342
731	707	283
1158	4103	182
2027	5032	187
839	1116	435
334	5785	514
691	228	557
1770	2921	344
1055	2082	61
94	441	86
532	7831	256
958	333	57
405	1596	313
1652	207	157
1281	1854	20
2075	1052	99
378	1427	491
1357	1513	633
475	1652	232
1423	9183	271
1173	429	546
349	1228	329
1112	11228	148
1727	2580	365
895	5485	324
1430	1520	123
2099	18717	132
1085	12200	784
1107	1181	1112
672	808	471
1234	972	230
1910	1390	845
1944	729	422
498	306	1707
77	2134	154
777	157	284
2039	316	2536
1528	327	87
1729	72	81
1308	349	550
1479	4002	151
726	2101	1
161	3555	1127
814	229	281
2015	2418	690
813	2375	85
1498	871	748
1578	1051	276
1846	691	445
1192	2347	406
1565	421	212
907	10412	227
1196	3946	4607
1671	7800	259
261	4939	419
1726	292	1396
850	10629	1042
1377	1038	796
735	9676	42
1385	7898	104
1895	229	1232
870	1412	39
787	1181	79
1745	1192	156
2044	18371	570
2097	533	145
54	913	161
1053	56	144
1821	532	345
328	5734	334
1555	2462	326
81	278	147
2056	930	15
526	7331	32
1236	6257	7606
1840	4918	695
397	153	22
1113	295	84
278	292	877
69	429	232
1008	7152	97
1928	251	242
1280	961	1530
1869	288	269
54	349	72
10	430	560
1979	475	68
1178	316	228
716	9516	1006
1977	162	377
680	9234	732
487	1458	172
1212	220	2554
536	301	75
1817	10535	3077
1513	4802	570
1971	9452	3600
2030	4931	167
1236	2352	1274
713	310	375
376	6285	18
212	1338	52
1233	13352	1400
1562	1803	158
607	8528	105
1070	12104	340
1974	157	198
735	3462	44
693	4384	126
327	686	67
78	2166	103
1125	5670	65
722	349	407
1499	15019	536
778	302	4837
1003	11729	210
1396	855	126
1902	9580	511
459	7112	912
1897	1412	695
206	4247	56
567	4262	800
592	5706	864
1889	3481	230
2014	159	970
1661	542	155
1283	908	1344
780	525	106
515	228	285
198	4102	706
284	959	6
419	722	18
1994	173	143
665	1381	41
695	756	55
672	6461	135
108	2775	314
106	2693	985
1803	16773	109
1514	153	392
347	5945	64
127	504	748
2023	681	216
742	9726	41
716	830	1435
940	4079	279
1570	15370	318
933	432	306
17	692	190
72	67	51
